account_id,tweet_text,tweet_id,tweet_favorite_count,retweet_count,user_id,user_screen_name,user_location,tweet_created_at,tweet_language,tweet_location,tweet_source,original_tweet_id
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802936633297342464,0,96,1677965485,_prejudiced,Wherever food is,Sun Nov 27 18:06:25 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802901729939312640
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802936581371764737,0,96,3139086264,SinghAbu,,Sun Nov 27 18:06:13 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802901729939312640
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802936481257910273,0,96,415553048,sadhuvaad,,Sun Nov 27 18:05:49 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802901729939312640
bsy,RT @vermaaakash10: Karnatak BJP's @BSYBJP Ji will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at…,802936371644157954,0,7,2378914268,dwimidhaM,India,Sun Nov 27 18:05:23 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802861159124566016
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802936312709857280,0,504,2190293232,nilleo007,,Sun Nov 27 18:05:09 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vermaaakash10: Karnatak BJP's @BSYBJP Ji will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at…,802936054223224833,0,7,2404174069,Akshaysinghel,Kolkata- Uttar Pradesh(Ballia),Sun Nov 27 18:04:07 2016,en,\N,<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows Phone</a>,802861159124566016
bsy,RT @vermaaakash10: Karnatak BJP's @BSYBJP Ji will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at…,802935835918147584,0,7,78332533,bharativamsi,India,Sun Nov 27 18:03:15 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802861159124566016
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802935744230629376,0,96,17197378,Leopard212,Everywhere,Sun Nov 27 18:02:53 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802901729939312640
bsy,RT @vermaaakash10: Karnatak BJP's @BSYBJP Ji will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at…,802935617843761152,0,7,2962002439,apurvjha5,India,Sun Nov 27 18:02:23 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802861159124566016
bsy,RT @srivatsayb: Today's @amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802935532481351680,0,203,48279720,annu_philip,Accra\, Ghana,Sun Nov 27 18:02:03 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802795981892792321
bsy,RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah \,Will bring BJP back to power in Karnatak…,802935351966765056,0,306,2368574444,hkgupta16,Ahmadabad City\, India,Sun Nov 27 18:01:20 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802821802640621568
bsy,RT @MissFurioso: @BSYBJP @CTRavi_BJP @DVSBJP @ShobhaBJP ನಿಮಗೆ ಕರ್ನಾಟಕದ ಮೇಲೆ ಕೊಂಚಾದರೂ ಪ್ರೀತಿ\, ಅಭಿಮಾನ ಇದ್ರೆ\, ಇಲ್ಲಿ ಜಾತಿ ರಾಜಕೀಯ ದಯವಿಟ್ಟು ತರಬೇ…,802933636374769665,0,10,744847046331375617,MissFurioso,Wasteland,Sun Nov 27 17:54:31 2016,kn,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802881853216595969
bsy,RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah \,Will bring BJP back to power in Karnatak…,802933512688963584,0,306,3263224177,pandeyrenu576,,Sun Nov 27 17:54:01 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802821802640621568
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802933228235427841,0,504,2515370004,chandri1940,Mumbai,Sun Nov 27 17:52:54 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802932729746554881,0,504,118355447,ravsd88,,Sun Nov 27 17:50:55 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,@srivatsayb @RaisinaSeries @AmitShah @BSYBJP Hello BJP plz use digital currency only it's an order by your supreme commander,802932580962037760,0,0,31889838,rahulnischal,,Sun Nov 27 17:50:19 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,\N
bsy,RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7,802932342398386176,0,260,594337281,HarshilBhuria,गांधीनगर\, भारत,Sun Nov 27 17:49:22 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802767706810236928
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802932012894060544,0,504,2289109550,ArVr9,भारतखंडे\, जम्बुद्वीपे,Sun Nov 27 17:48:04 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802931996863270912,0,504,93371809,pattathan,,Sun Nov 27 17:48:00 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802857457705947136
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802931760396832768,0,96,2471191664,ADVAMIT82,,Sun Nov 27 17:47:04 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802901729939312640
bsy,RT @OfficiallyAvi: And @BSYBJP is thinking people will support him during next elections!! @AmitShah @JagadishShettar people will hold mass…,802931405491617792,0,6,3178218840,meetdeepa,,Sun Nov 27 17:45:39 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802855109600215040
bsy,RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7,802931395098071040,0,260,762149844949491712,abhishek5_sah,,Sun Nov 27 17:45:36 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802767706810236928
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802931319483174912,0,504,100745820,ajitvadnerkar,Mumbai,Sun Nov 27 17:45:18 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802931272435675138,0,504,731357401971064832,RajPath14365532,Mumbai\, India,Sun Nov 27 17:45:07 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802930900992344064,0,504,1032072445,TCSWINGO,Delhi,Sun Nov 27 17:43:39 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,@vikasbha @hindustanse @BSYBJP @AmitShah i thght modi ws fighting corruption &amp; therefore demonitisation bt wht is this,802930582560837632,0,0,108259743,nareshj66,mumbai,Sun Nov 27 17:42:23 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,\N
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802930407150911489,0,504,1512212809,nifty386,,Sun Nov 27 17:41:41 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802930309327179776,0,504,354993695,hindustanse,,Sun Nov 27 17:41:18 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802857457705947136
bsy,RT @BJPLive: Shri @BSYBJP addressing OBC Morcha Rally in Bengaluru\, Karnataka. Watch LIVE at https://t.co/Sfv9Z49LED https://t.co/MaTi9nCDyw,802930128955195392,0,10,1666873268,56perumal,kanyakumari tamilnadu,Sun Nov 27 17:40:35 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802786104755699714
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802930068255166464,0,504,1062278047,iamdipal,Vadodara -Nadiad -Anand ,Sun Nov 27 17:40:20 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802929893952483328,0,504,1643367187,kamesh_gadia,,Sun Nov 27 17:39:39 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802929846892380160,0,504,140898652,AV_AMITJAIN,New Delhi\, India,Sun Nov 27 17:39:27 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802929448249131008,0,504,2436879248,thakkar_sameet,nagpur ,Sun Nov 27 17:37:52 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802929445434585088,0,504,353234316,secularidiot,,Sun Nov 27 17:37:52 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @satish_angadi12: protecter of army = Protector of nation !! Jai hind 🇮🇳🇮🇳 Har har @narendramodi ji !! @BSYBJP @BsySquadrons @NRSanthosh…,802929412614168576,0,2,238915791,satyanani7,Bengaluru\, Karnataka,Sun Nov 27 17:37:44 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,801140053770575872
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802929274072141824,0,504,156596350,PuravaPakash,,Sun Nov 27 17:37:11 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @satish_angadi12: Bangalore under BJP Fever. @BJP4Karnataka getting ready fr OBC meet. @AmitShah will address crowd @BSYBJP @anandgurumu…,802929221387489280,0,4,238915791,satyanani7,Bengaluru\, Karnataka,Sun Nov 27 17:36:58 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802012260252033025
bsy,RT @satish_angadi12: Karnataka Modi @BSYBJP ji met @arunjaitley ji n discussed on issues related to the state !! @ashokhajeri @kadadip @Mal…,802929184318234624,0,3,238915791,satyanani7,Bengaluru\, Karnataka,Sun Nov 27 17:36:49 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802179446107049984
bsy,RT @satish_angadi12: All set fr tomorrows BJP OBC meet !! All sections of people n mutt swamiji's blessings r wit @BSYBJP ji . @AmitShah @I…,802929101346480129,0,4,238915791,satyanani7,Bengaluru\, Karnataka,Sun Nov 27 17:36:30 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802481248132165633
bsy,@BSYBJP this is a good Decision need to make sure no sangolli brigade will help @CMofKarnataka this time https://t.co/7Aoud5kxFc,802929085085204480,0,0,74971336,vishubn,,Sun Nov 27 17:36:26 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,\N
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802929018794184704,0,96,2895836960,vaibhav04391,,Sun Nov 27 17:36:10 2016,en,\N,<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows Phone</a>,802901729939312640
bsy,RT @satish_angadi12: Warm welcome 2 @AmitShah ji by @BSYBJP ji . OBC meet on full swing @AmreshBJP @ProfSRK @ashokhajeri @kadadip @BJPKarIT…,802929005410144256,0,7,238915791,satyanani7,Bengaluru\, Karnataka,Sun Nov 27 17:36:07 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802808201158631424
bsy,RT @satish_angadi12: Glimpse of OBC meet which turned out huge success . @BSYBJP ji n @AmitShah ji - The deadly mass duo in the picture @Ig…,802928964582842369,0,4,238915791,satyanani7,Bengaluru\, Karnataka,Sun Nov 27 17:35:57 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802871692712251392
bsy,RT @satish_angadi12: MASS @AmitShah ji n @BSYBJP ji !! @ashokhajeri @Mallikarjun_B @AmreshBJP @ProfSRK   @anandgurumurthy @IndiaUnfolding @…,802928907099914241,0,8,238915791,satyanani7,Bengaluru\, Karnataka,Sun Nov 27 17:35:43 2016,in,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802873461794172929
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802928884836548608,0,96,192525463,pawan_jetty,Hyderabad\, India,Sun Nov 27 17:35:38 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802901729939312640
bsy,RT @satish_angadi12: All set fr tomorrows BJP OBC meet !! All sections of people n mutt swamiji's blessings r wit @BSYBJP ji . @AmitShah @I…,802928817685729280,0,4,1668171912,ProfSRK,India,Sun Nov 27 17:35:22 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802481248132165633
bsy,RT @satish_angadi12: Warm welcome 2 @AmitShah ji by @BSYBJP ji . OBC meet on full swing @AmreshBJP @ProfSRK @ashokhajeri @kadadip @BJPKarIT…,802928684302614529,0,7,1668171912,ProfSRK,India,Sun Nov 27 17:34:50 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802808201158631424
bsy,RT @satish_angadi12: MASS @AmitShah ji n @BSYBJP ji !! @ashokhajeri @Mallikarjun_B @AmreshBJP @ProfSRK   @anandgurumurthy @IndiaUnfolding @…,802928635682308097,0,8,1668171912,ProfSRK,India,Sun Nov 27 17:34:39 2016,in,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,802873461794172929
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802928442043875328,0,504,311465042,arvindnayak1,New Delhi\,  Bharath,Sun Nov 27 17:33:52 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802928422351753216,0,504,2465954575,4ushashishekhar,Varanasi,Sun Nov 27 17:33:48 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802857457705947136
bsy,RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah \,Will bring BJP back to power in Karnatak…,802928272925425665,0,306,700724064302673921,manishkshpbjp,Gaya\, India,Sun Nov 27 17:33:12 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802821802640621568
bsy,RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah \,Will bring BJP back to power in Karnatak…,802928182869434369,0,306,516805564,Chandra_bhs,India,Sun Nov 27 17:32:51 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802821802640621568
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802928047858925568,0,504,2499199819,LawBharath,Chennai,Sun Nov 27 17:32:18 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802857457705947136
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802927776432959488,0,504,736004250,bhat_sadhana,,Sun Nov 27 17:31:14 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802857457705947136
bsy,RT @nsitharaman: @BJP4India's @AmitShah asserts in the OBC rally\, Bengaluru that @BJP4Karnataka led by @BSYBJP will form the nxt govt #Cong…,802927538255241216,0,39,52797829,SudhirPuthran,,Sun Nov 27 17:30:17 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802881126003970048
bsy,@AmitShah @BJP4India @BJYM @BJP4Karnataka @BSYBJP Sir Pura  Hindustan Aapke saath hai...jai hind,802927135631544320,0,0,188279736,arunsanju79,Bangalore,Sun Nov 27 17:28:41 2016,in,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,\N
bsy,RT @BSYBJP: Sh. @AmitShah inaugurated the OBC morcha Samavesha by beating the drums. https://t.co/AoLeNBBxDY,802927062323380224,0,52,436647309,venuvignesha,,Sun Nov 27 17:28:23 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802801905072095233
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802926579278082048,0,504,923444960,ShrimanYogee,यत्र तत्र सर्वत्र ,Sun Nov 27 17:26:28 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…,802926478270689281,0,96,2979593550,tishtriya,Mumbai\, Bhārat (India),Sun Nov 27 17:26:04 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802901729939312640
bsy,Yeah! @BSYBJP will be CM candidate in 2018. Great!,802926063991005184,5,1,10432632,Jangid,भारत,Sun Nov 27 17:24:25 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,\N
bsy,RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah \,Will bring BJP back to power in Karnatak…,802926053337370624,0,306,93128035,channi64,Dehradun,Sun Nov 27 17:24:23 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802821802640621568
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802925988384342016,0,32,784761040080863232,sujitkumar5555,Sagarpur\, New Delhi,Sun Nov 27 17:24:07 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802846771885916160
bsy,RT @BSYBJP: My birthday wishes to Dr. D.Veerendra Heggade \, Wishing him a long fulfilling life. https://t.co/hhPLpQHhnQ,802925985536610304,0,43,3230625147,ParthPa07241800,Ahmedabad\, Gujarat\, India,Sun Nov 27 17:24:07 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802083932082618368
bsy,RT @BSYBJP: Reviewed preparations for the massive OBC Samavesha to be held on 27th Nov addressed by Sh. @AmitShah at palace grounds\,Bengal…,802925978129465344,0,97,3230625147,ParthPa07241800,Ahmedabad\, Gujarat\, India,Sun Nov 27 17:24:05 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802122098470567936
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802925911104483328,0,504,3230625147,ParthPa07241800,Ahmedabad\, Gujarat\, India,Sun Nov 27 17:23:49 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802857457705947136
bsy,Congratulations @BSYBJP ji. Your hard work\, starts now. This time\, deliver a no nonsense\, unbiased governance to up… https://t.co/TpdBefTnC7,802925827281145856,0,0,92256083,ManuPutra,आर्यावर्त देश,Sun Nov 27 17:23:29 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,\N
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802925494727344128,0,504,798750164,JoshiRakesh2004,sydney,Sun Nov 27 17:22:10 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802857457705947136
bsy,RT @mattarhegde: #BJPUdupi appealed people not 2 support #AkroshDiwas on 28Nov @BSYBJP @BJP4Karnataka @ShobhaBJP @bjparvind @AnantkumarH @A…,802925464738140160,0,6,1435409143,Sa82020831,Karnataka\, India ,Sun Nov 27 17:22:03 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802925420353982464
bsy,RT @archansr: lol 😂noSurprise Thadipar out on bail extortionist fame national president 1ly natural  out of jail @BSYBJP d man in Kar wit r…,802925433796718592,0,1,17781689,maxmelbin,Bengaluru,Sun Nov 27 17:21:55 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802914646600491009
bsy,#BJPUdupi appealed people not 2 support #AkroshDiwas on 28Nov @BSYBJP @BJP4Karnataka @ShobhaBJP @bjparvind… https://t.co/CAvmN4lfQ1,802925420353982464,9,6,2801478660,mattarhegde,Udupi\, Karnataka\, India,Sun Nov 27 17:21:52 2016,en,\N,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,\N
bsy,@BSYBJP @AmitShah,802925246470819843,0,0,802918507063234560,bagur_m,,Sun Nov 27 17:21:11 2016,und,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,\N
bsy,@vikasbha @Ateendriyo @BSYBJP @AmitShah yea they will vote for lingayath than vokkaligas who are corrupt !,802924630126292992,0,0,192489063,diasvin,,Sun Nov 27 17:18:44 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,\N
bsy,RT @srivatsayb: Today's @amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802923810722676736,0,203,1042452806,NeerjaAnand,,Sun Nov 27 17:15:28 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802795981892792321
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802923551963549697,0,32,771789421217771525,FanGandhi,,Sun Nov 27 17:14:27 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802923458631897089,0,32,771786695381512193,congressdelhi1,,Sun Nov 27 17:14:04 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802923385302810624,0,32,771784198252273665,RGFan3,,Sun Nov 27 17:13:47 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802923299781025793,0,32,767818900444704768,congress_up,,Sun Nov 27 17:13:26 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802923226703609857,0,32,763993001597161472,SamarthChoudha7,,Sun Nov 27 17:13:09 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…,802923085229948928,0,504,93598286,dev_sundeep,Newdelhi,Sun Nov 27 17:12:35 2016,en,\N,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,802857457705947136
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802922985082322945,0,32,763066162519371776,SahilSa34851129,,Sun Nov 27 17:12:11 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802922884716892160,0,32,763062546706358272,SachinKhera3,,Sun Nov 27 17:11:47 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802922796665839616,0,32,762895167984701440,TokasRadhika,,Sun Nov 27 17:11:26 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
bsy,RT @ProfSRK: Sri @BSYBJP felicitated by @kishore_alva at #Mangalore recently @gautam_adani @AdaniOnline @AdaniPriti @JeetAdani97 @KaranAdan…,802922785181794304,0,2,2391861510,033d2b858b8e482,,Sun Nov 27 17:11:24 2016,en,\N,<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>,802915346659229696
bsy,RT @IncNaushad: Today's #amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…,802922719998115840,0,32,762603429147574281,Amanjee37226478,,Sun Nov 27 17:11:08 2016,en,\N,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,802846771885916160
